repository,file_path,file_name,directory,language,extension,loc,size_bytes,is_test_file
fastapi,tests/test_tutorial/test_extra_models/test_tutorial005.py,test_tutorial005.py,tests/test_tutorial/test_extra_models,Python,.py,49,1911,True
fastapi,tests/test_tutorial/test_first_steps/__init__.py,__init__.py,tests/test_tutorial/test_first_steps,Python,.py,0,0,True
fastapi,tests/test_tutorial/test_first_steps/test_tutorial001_tutorial002_tutorial003.py,test_tutorial001_tutorial002_tutorial003.py,tests/test_tutorial/test_first_steps,Python,.py,49,1606,True
fastapi,tests/test_tutorial/test_generate_clients/__init__.py,__init__.py,tests/test_tutorial/test_generate_clients,Python,.py,0,0,True
fastapi,tests/test_tutorial/test_generate_clients/test_tutorial001.py,test_tutorial001.py,tests/test_tutorial/test_generate_clients,Python,.py,144,6149,True
fastapi,tests/test_tutorial/test_generate_clients/test_tutorial002.py,test_tutorial002.py,tests/test_tutorial/test_generate_clients,Python,.py,188,8298,True
fastapi,tests/test_tutorial/test_generate_clients/test_tutorial003.py,test_tutorial003.py,tests/test_tutorial/test_generate_clients,Python,.py,188,8276,True
fastapi,tests/test_tutorial/test_generate_clients/test_tutorial004.py,test_tutorial004.py,tests/test_tutorial/test_generate_clients,Python,.py,230,9511,True
fastapi,tests/test_tutorial/test_graphql/__init__.py,__init__.py,tests/test_tutorial/test_graphql,Python,.py,0,0,True
fastapi,tests/test_tutorial/test_graphql/test_tutorial001.py,test_tutorial001.py,tests/test_tutorial/test_graphql,Python,.py,64,2501,True
fastapi,tests/test_tutorial/test_handling_errors/__init__.py,__init__.py,tests/test_tutorial/test_handling_errors,Python,.py,0,0,True
fastapi,tests/test_tutorial/test_handling_errors/test_tutorial001.py,test_tutorial001.py,tests/test_tutorial/test_handling_errors,Python,.py,89,3831,True
fastapi,tests/test_tutorial/test_handling_errors/test_tutorial002.py,test_tutorial002.py,tests/test_tutorial/test_handling_errors,Python,.py,89,3904,True
fastapi,tests/test_tutorial/test_handling_errors/test_tutorial003.py,test_tutorial003.py,tests/test_tutorial/test_handling_errors,Python,.py,90,3827,True
fastapi,tests/test_tutorial/test_handling_errors/test_tutorial004.py,test_tutorial004.py,tests/test_tutorial/test_handling_errors,Python,.py,93,3985,True
fastapi,tests/test_tutorial/test_handling_errors/test_tutorial005.py,test_tutorial005.py,tests/test_tutorial/test_handling_errors,Python,.py,108,4533,True
fastapi,tests/test_tutorial/test_handling_errors/test_tutorial006.py,test_tutorial006.py,tests/test_tutorial/test_handling_errors,Python,.py,101,4196,True
fastapi,tests/test_tutorial/test_header_param_models/__init__.py,__init__.py,tests/test_tutorial/test_header_param_models,Python,.py,0,0,True
fastapi,tests/test_tutorial/test_header_param_models/test_tutorial001.py,test_tutorial001.py,tests/test_tutorial/test_header_param_models,Python,.py,195,7682,True
fastapi,tests/test_tutorial/test_header_param_models/test_tutorial002.py,test_tutorial002.py,tests/test_tutorial/test_header_param_models,Python,.py,189,7440,True
fastapi,tests/test_tutorial/test_header_param_models/test_tutorial003.py,test_tutorial003.py,tests/test_tutorial/test_header_param_models,Python,.py,232,8948,True
